accession,description,gene_name,unique_peptides,control_1,control_2,control_3,lowDO_1,lowDO_2,lowDO_3,lowTEMP_1,lowTEMP_2,lowTEMP_3,low_TEMP_DO_1,low_TEMP_DO_2,low_TEMP_DO_3,antibody_mass_da,protein_mass_da,control_1 ppm,control_2 ppm,control_3 ppm,lowDO_1 ppm,lowDO_2 ppm,lowDO_3 ppm,lowTEMP_1 ppm,lowTEMP_2 ppm,lowTEMP_3 ppm,low_TEMP_DO_1 ppm,low_TEMP_DO_2 ppm,low_TEMP_DO_3 ppm,species,gene_name_lower,control_mean,control_std,control_cv_pct,control_detected,control_mean_ppm,lowDO_mean,lowDO_std,lowDO_cv_pct,lowDO_detected,lowDO_mean_ppm,lowTEMP_mean,lowTEMP_std,lowTEMP_cv_pct,lowTEMP_detected,lowTEMP_mean_ppm,low_TEMP_DO_mean,low_TEMP_DO_std,low_TEMP_DO_cv_pct,low_TEMP_DO_detected,low_TEMP_DO_mean_ppm,overall_mean_abundance,abundance_rank,lowDO_log2fc,lowDO_responsive,lowTEMP_log2fc,lowTEMP_responsive,low_TEMP_DO_log2fc,low_TEMP_DO_responsive,num_conditions_responsive,hcp_risk
G3H5I1,Guanylate cyclase soluble subunit alpha-3 OS=Cricetulus griseus OX=10029 GN=I79_005562 PE=3 SV=1,GUCY1A3,1,1849.386048,283.0713676,0.0,2362.733544,2577.282578,751.0638372,2748.282275,3193.254127,1391.302377,1351.565331,1171.375866,64.87053417,149980.536284,77618,0.12494934906923011,0.018926510696513472,0.0,0.19678827388583206,0.19606531685860373,0.06021882307467012,0.21327229579210533,0.24681180471465705,0.11248538014122805,0.10573348431649635,0.09126768720758098,0.0053271793385270255,Cricetulus griseus,gucy1a3,710.8191385333333,996.1341803633139,140.14,2,0.048,1897.0266530666668,998.2138566005674,52.62,3,0.151,2444.2795929999997,938.6536903083111,38.4,3,0.1909,862.6039103900001,696.7072308192062,80.77,3,0.0674,1478.6823237475,452,1.4149,True,1.7804,True,0.2789,False,2,Medium
G3HDI8,HCLS1-binding protein 3 OS=Cricetulus griseus OX=10029 GN=I79_008572 PE=4 SV=1,HS1BP3,1,51.47924899,24.79386657,21.87423618,0.0,39.09596613,14.83999596,4.392730352,36.15084795,33.181822996,15.08825095,56.18813571,14.0806653,149980.536284,43137,0.006258224423549693,0.0029828497687560186,0.002631600849630108,0.0,0.005351594477436291,0.0021409262340886834,0.0006133666538504568,0.005027631557746104,0.004827111216856563,0.0021238650054389114,0.00787730943365733,0.002080585312222102,Cricetulus griseus,hs1bp3,32.71578391333333,16.315078199813208,49.87,3,0.004,17.97865403,19.736058947262215,109.77,2,0.0025,24.575133766000004,17.541403392216022,71.38,3,0.0035,28.452350653333337,24.025177142796093,84.44,3,0.004,25.93048059066667,1056,-0.829,False,-0.3987,False,-0.195,False,0,Trace
G3HS15,Heat shock protein HSP 90-alpha OS=Cricetulus griseus OX=10029 GN=I79_013640 PE=4 SV=1,UNKNOWN,1,0.0,39.76278759,2.30295463,2286.2956611,1393.0974286,1908.8353680999999,1997.5746766,1788.3008539,2314.3097217,1849.3485984,1604.3937156,2120.4635258999997,149980.536284,28384,0.0,0.007270098323943628,0.0004210647092532281,0.5207217418439363,0.28980713798681274,0.41851664456146254,0.42390152671538167,0.3779739587162586,0.5116640248555389,0.3956244587874331,0.34183818614923817,0.47617818986969496,Cricetulus griseus,unknown,14.021914073333335,22.321969605250636,159.19,2,0.0026,1862.7428192666666,448.3794854013126,24.07,3,0.4097,2033.3950840666666,264.82760136429886,13.02,3,0.4378,1858.0686133,258.1453878547157,13.89,3,0.4045,1442.0571076766666,458,6.955,True,7.0814,True,6.9514,True,3,Medium
G3HC84,Heat shock protein HSP 90-beta OS=Cricetulus griseus OX=10029 GN=I79_008088 PE=4 SV=1,HSP90AB1,1,0.225074818,0.0,0.774807483,32.075040619999996,31.285850528,33.09945817,37.6928817,41.678440370000004,43.261565430000005,20.535781641,21.423660497,27.4524043,149980.536284,47808,2.4688528229807122e-05,0.0,8.410664125446149e-05,0.004337241020041628,0.003864101946080339,0.004308619754820132,0.004748914173641832,0.005230049228726001,0.005678565713058611,0.002608246365631471,0.0027100438805848443,0.0036600928416628286,Cricetulus griseus,hsp90ab1,0.33329410033333334,0.39857899935866553,119.59,2,0.0,32.15344977266667,0.9093427110812657,2.83,3,0.0042,40.87762916666667,2.869413452036814,7.02,3,0.0052,23.137282146,3.763282027524535,16.27,3,0.003,24.12541379641667,1064,4.6361,True,4.9731,True,4.1782,True,3,Medium
G3GZY7,Heparanase-2 OS=Cricetulus griseus OX=10029 GN=I79_003435 PE=4 SV=1,UNKNOWN,1,83.6278366,0.0,55.95401489,27.51088179,32.704733790999995,43.72352163,6.67556591,5.611890185,51.85142431,5.360350872,0.0,77.7983097,149980.536284,17627,0.024879481575544513,0.0,0.016473652817614693,0.01008957849857568,0.01095553017717459,0.015436704448104703,0.0022811048019866125,0.0019099660736670247,0.01845947253583981,0.001846514671095908,0.0,0.02813222279388108,Cricetulus griseus,unknown,46.527283829999995,42.60341779079762,91.57,2,0.0138,34.64637907033333,8.278883526083508,23.9,3,0.0122,21.379626801666664,26.394709395135244,123.46,3,0.0076,27.719553524000002,43.45221174427352,156.76,2,0.01,32.5682108065,1038,-0.415,False,-1.0866,True,-0.7267,False,1,Trace
G3II33,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Cricetulus griseus OX=10029 GN=I79_023494 PE=4 SV=1,UNKNOWN,1,71.392138485,102.04339807999999,85.15601511,0.0,0.0,9.230196179,0.0,0.778370788,1.157201023,0.0,1.824767191,12.044111123,149980.536284,72421,0.005169573837265402,0.007312358149706094,0.006102220161248707,0.0,0.0,0.000793166336999262,0.0,6.44787938371686e-05,0.00010027237298246236,0.0,0.00015237936794065498,0.0010600406698048936,Cricetulus griseus,unknown,86.19718389166667,15.352131871956988,17.81,3,0.0062,3.0767320596666665,5.329056248618706,173.21,1,0.0003,0.6451906036666667,0.5899841294749861,91.44,2,0.0001,4.622959438,6.491345243797411,140.42,2,0.0004,23.63551649825,1066,-4.4188,True,-5.728,True,-3.9549,True,3,Medium
G3ID72,JNK1-associated membrane protein OS=Cricetulus griseus OX=10029 GN=I79_021645 PE=4 SV=1,JKAMP,1,2.348815077,0.0,0.0,5.588118095,3.403084959,3.000504494,23.83296444,22.351050411000003,10.410142,47.78629879,3.920899723,3.00589028,149980.536284,35247,0.00034945844211152895,0.0,0.0,0.0010249208647574119,0.0005701010206830962,0.0005297731976514668,0.004072784784496401,0.0038042642235112194,0.0018534099759017952,0.008232262015295023,0.0006727392987590422,0.0005435797341531025,Cricetulus griseus,jkamp,0.782938359,1.3560890169826014,173.21,1,0.0001,3.997235849333333,1.3923711780207768,34.83,3,0.0007,18.864718950333334,7.359274478789844,39.01,3,0.0032,18.237696264333334,25.593929826915417,140.34,3,0.0031,10.47064735575,1124,1.4869,True,3.4779,True,3.4316,True,3,Medium
G3HIN8,Leucine zipper protein 1 OS=Cricetulus griseus OX=10029 GN=I79_010513 PE=4 SV=1,UNKNOWN,1,68.470748,164.826072,170.01542881,16.107301728,11.51526247,25.14779335,14.14117752,3.537176509,0.0,0.0,0.0,0.0,149980.536284,119358,0.003008308759792225,0.007166571454903456,0.0073922026061685,0.0008724050651060904,0.0005696701898139357,0.0013111917545146651,0.0007136242445062493,0.00017778703723285815,0.0,0.0,0.0,0.0,Cricetulus griseus,unknown,134.43741627,57.18770276911411,42.54,3,0.0059,17.590119182666665,6.936175837695906,39.43,3,0.0009,5.892784676333332,7.359000801164787,124.88,2,0.0003,0.0,0.0,,0,0.0,39.480080032249994,1018,-2.865,True,-4.2964,True,-7.0815,True,3,Medium
G3IDQ2,Leucine-rich repeat serine/threonine-protein kinase 2 OS=Cricetulus griseus OX=10029 GN=I79_021835 PE=4 SV=1,UNKNOWN,1,46.075459883,7.8609137780000005,0.0,25.928811402,15.803388672,11.89949729,10.99674638,12.47273075,0.100555906,17.35816095,0.007644152,8.282930183,149980.536284,40183,0.006013069040246004,0.0010152376959379047,0.0,0.004171451213369796,0.0023222504170693197,0.001842909957756753,0.001648380266157366,0.0018621475218982533,1.5703708575530023e-05,0.0026230061115991373,1.1504564363966418e-06,0.0013138746538871907,Cricetulus griseus,unknown,17.978791220333335,24.64783121921772,137.09,2,0.0023,17.877232454666668,7.240927747151568,40.5,3,0.0028,7.856677678666667,6.757418233278632,86.01,3,0.0012,8.549578428333334,8.6783313058718,101.51,3,0.0013,13.065569945500002,1114,-0.0077,False,-1.0996,True,-0.9909,False,1,Trace
G3I5B4,Low-density lipoprotein receptor-related protein OS=Cricetulus griseus OX=10029 GN=I79_018658 PE=3 SV=1,UNKNOWN,1,0.0,0.0,0.0,18.621534376,22.309175578,23.474237554,54.260076260000005,64.4843049,67.50672776,17.888106878000002,21.181125448,20.495594832,149980.536284,178523,0.0,0.0,0.0,0.0006743233587364048,0.0007378881411125781,0.000818304950375522,0.001830719377970768,0.0021669791860551234,0.0023729570731736266,0.0006084265449931931,0.0007175267182952933,0.0007317768092307101,Cricetulus griseus,unknown,0.0,0.0,,0,0.0,21.468315836,2.533271770404836,11.8,3,0.0007,62.08370297333334,6.941945778983715,11.18,3,0.0021,19.854942386,1.7374750337819367,8.75,3,0.0007,25.851740298833334,1057,4.4898,True,5.9792,True,4.3823,True,3,Medium
G3HEZ6,M-phase inducer phosphatase 3 OS=Cricetulus griseus OX=10029 GN=I79_009148 PE=4 SV=1,UNKNOWN,1,24.49131707,6.357811716,19.160107885000002,12.9017924,24.47386935,20.54138947,8.171466486,8.623660928,3.724252316,30.436812065999998,0.0,8.069609591,149980.536284,36766,0.003493289890115947,0.0008974253619292633,0.0027045102185124003,0.0022685616386307478,0.0039305872402411665,0.0034769728038117373,0.00133871822578025,0.0014071493126397404,0.0006356670714399459,0.005026789841734609,0.0,0.0013990023129162954,Cricetulus griseus,unknown,16.669745557000002,9.319733499377966,55.91,3,0.0024,19.30568374,5.884170946067632,30.48,3,0.0032,6.839793243333333,2.7075942099510977,39.59,3,0.0011,12.835473885666666,15.768163464450598,122.85,2,0.0021,13.9126741065,1107,0.2006,False,-1.1724,True,-0.3529,False,1,Trace
G3H7S8,Melanoma-associated antigen D2 OS=Cricetulus griseus OX=10029 GN=I79_006418 PE=4 SV=1,MAGED2,1,0.0,69.19063498,51.06737483,96.24360906,70.48690189,45.553813986,160.83386534,41.53981712,71.2802997,75.0680009,74.3278444,63.31423043,149980.536284,66677,0.0,0.005385280440769168,0.00397470170512123,0.009331313194338352,0.006242140743653175,0.004251738564382599,0.014529042803378632,0.00373751911381549,0.006708577895629261,0.006836231294726117,0.006741533669506452,0.006052538664827173,Cricetulus griseus,maged2,40.08600327,35.878668916753064,89.5,2,0.0031,70.76144164533333,25.346012708490708,35.82,3,0.0066,91.21799405333333,62.095903466123474,68.07,3,0.0083,70.90335857666668,6.582788727508976,9.28,3,0.0065,68.24219938633334,972,0.8046,False,1.1664,True,0.8074,False,1,Trace
G3HIT4,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Cricetulus griseus OX=10029 GN=I79_010561 PE=4 SV=1",MCCC2,1,653.866949,803.112946,620.427047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8536755,0.0,149980.536284,61278,0.05595690331453038,0.06801568931115742,0.052544008260814255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005216195174549905,0.0,Cricetulus griseus,mccc2,692.4689806666667,97.26829935778305,14.05,3,0.0588,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,17.617891833333335,30.515083777586128,173.21,1,0.0017,177.521718125,853,-9.4377,True,-9.4377,True,-5.2191,True,3,Medium
G3H3C5,Microfibrillar-associated protein 3-like OS=Cricetulus griseus OX=10029 GN=I79_004740 PE=4 SV=1,MFAP3L,1,3.072263789,0.0,0.631786225,18.83763986,24.16909992,3.072479318,6.432616052,15.90484092,3.252262371,9.453965591,6.690806431,3.9754742259999998,149980.536284,34251,0.00047038570532281304,0.0,9.572689145574302e-05,0.003555495646902399,0.004166663295885356,0.0005582562217768952,0.001131227435435036,0.0027858066283534006,0.0005958669802009915,0.0016760181231135931,0.0011813767819044323,0.0007398232538066306,Cricetulus griseus,mfap3l,1.234683338,1.62244102942078,131.41,2,0.0002,15.359739699333334,10.96989937747182,71.42,3,0.0028,8.529906447666667,6.5818619126710995,77.16,3,0.0015,6.706748749333332,2.7392804761890064,40.84,3,0.0012,7.957769558583334,1144,2.872,True,2.0924,True,1.7861,True,3,Medium
G3GYI5,Midkine OS=Cricetulus griseus OX=10029 GN=I79_002864 PE=4 SV=1,UNKNOWN,1,130.37392875999998,108.87608656,115.58763578,0.0,0.0,0.0,31.671513179999998,54.28805172,50.364027612,140.79076575,167.25042342,261.57207950000003,149980.536284,17472,0.03913064450148571,0.032339026378482405,0.03433253086715129,0.0,0.0,0.0,0.01091846904941693,0.01864045583969581,0.018089011445617097,0.04892935591340596,0.05789057006938677,0.09542475539428766,Cricetulus griseus,unknown,118.27921703333334,10.998761841520915,9.3,3,0.0353,0.0,0.0,,0,0.0,45.441197504,12.085224287823534,26.6,3,0.0159,189.87108955666667,63.48860008020251,33.44,3,0.0674,88.3978760235,941,-6.8982,True,-1.3609,True,0.6783,False,2,Medium
G3GZX6,MORN repeat-containing protein 4 OS=Cricetulus griseus OX=10029 GN=I79_003424 PE=4 SV=1,UNKNOWN,1,0.115044315,0.412191403,0.145268422,0.716858626,0.234744922,0.086025801,0.2240853,0.287672866,0.137740798,0.0,0.051392341,0.068697051,149980.536284,24132,2.500004065652522e-05,8.86426380306159e-05,3.1240283166761624e-05,0.000192037974272413,5.743863033418845e-05,2.2184685076203743e-05,5.5931389185718555e-05,7.15155490088435e-05,3.581840801710903e-05,0.0,1.2879182747693802e-05,1.814500402843221e-05,Cricetulus griseus,unknown,0.22416804666666668,0.16353275224286293,72.95,3,0.0,0.34587644966666664,0.329772915209111,95.34,3,0.0001,0.21649965466666665,0.07525332394673008,34.76,3,0.0001,0.04002979733333333,0.035730263824338464,89.26,2,0.0,0.20664348708333333,1183,0.1367,False,-0.0091,False,-0.2352,False,0,Trace
G3HQV3,Myeloid differentiation primary response protein MyD88 OS=Cricetulus griseus OX=10029 GN=I79_013209 PE=4 SV=1,MYD88,1,0.0,2.39221966,0.84398888,17.113706116,42.206385254,42.30176707,40.045989952,72.47076935000001,82.36089468,40.04939186,40.61169789,72.42119969000001,149980.536284,33463,0.0,0.0003709994290196549,0.00013089073625410222,0.003306177101786701,0.0074475678920072124,0.007867042488023808,0.007208247926439207,0.012992504978067804,0.015445187450445106,0.007267231605505028,0.007339551036322727,0.013794727718889531,Cricetulus griseus,myd88,1.07873618,1.213263551981018,112.47,2,0.0002,33.87395281333333,14.51487776177638,42.85,3,0.0062,64.95921799400001,22.134934907636353,34.08,3,0.0119,51.027429813333335,18.52968130243128,36.31,3,0.0095,37.73483420016667,1024,4.0684,True,4.9878,True,4.6455,True,3,Medium
G3HA21,NADPH--cytochrome P450 reductase OS=Cricetulus griseus OX=10029 GN=I79_007261 PE=4 SV=1,UNKNOWN,1,0.346451161,0.0,0.0,97.82003650000001,46.21499565,104.73247504,59.184388725000005,86.57991999000001,24.811559127,6.38591301,6.765107158,22.723653159,149980.536284,58830,3.088247095934501e-05,0.0,0.0,0.01074919371244326,0.004638582163172498,0.011078995299664232,0.006059598830894698,0.008829034731617212,0.002646623768727021,0.0006591163710593913,0.0006954390175461603,0.002462020103424821,Cricetulus griseus,unknown,0.11548372033333333,0.20002367106440838,173.21,1,0.0,82.92250239666667,31.976964213473323,38.56,3,0.0088,56.85862261400001,30.949789852723637,54.43,3,0.0058,11.958224442333334,9.325062393394097,77.98,3,0.0013,37.96370829333334,1023,6.2333,True,5.6968,True,3.5381,True,3,Medium
G3H3I7,Neuron navigator 1 OS=Cricetulus griseus OX=10029 GN=I79_004834 PE=4 SV=1,NAV1,1,29.1020045,3.642183327,327.19774415,4.264536857,3.714668527,4.624311669,0.0,0.0,5.454031932,0.0,0.0,20.650870832,149980.536284,170536,0.0008949024568381397,0.00011083649643065217,0.00995706375699383,0.00016166005317507634,0.0001286190150713222,0.00016875198277964965,0.0,0.0,0.00020069594848460585,0.0,0.0,0.0007718529874485222,Cricetulus griseus,nav1,119.98064399233334,179.90621326639786,149.95,3,0.0037,4.201172351,0.45812002457039136,10.9,3,0.0002,1.8180106440000001,3.148886804109015,173.21,1,0.0001,6.883623610666667,11.92278583385539,173.21,1,0.0003,33.2208626495,1036,-4.5398,True,-5.424,True,-3.9398,True,3,Medium
G3HB15,Neurotensin receptor type 2 OS=Cricetulus griseus OX=10029 GN=I79_007628 PE=3 SV=1,NTSR2,1,0.46691631,0.0,0.489906399,1.313021286,1.656010855,3.25488498,37.28241153,6.037255174,33.09736314,0.095570316,0.081861608,0.240360706,149980.536284,46243,5.294950600237995e-05,0.0,5.497992846947548e-05,0.0001835577319685545,0.00021145519715605847,0.0004380336804979581,0.004856166291123175,0.000783228396669657,0.004491427514777081,1.2549169053805229e-05,1.0705759711243643e-05,3.313063510726552e-05,Cricetulus griseus,ntsr2,0.318940903,0.27645001492656596,86.68,2,0.0,2.074639040333333,1.0364100634813622,49.96,3,0.0003,25.472343281333334,16.96085625230983,66.59,3,0.0034,0.13926421,0.08782003357073959,63.06,3,0.0,7.001296858666667,1148,1.221,True,4.327,True,-0.2113,False,2,Medium
G3H6U1,Nucleolar RNA helicase 2 OS=Cricetulus griseus OX=10029 GN=I79_006060 PE=4 SV=1,DDX21,1,0.0,0.0,0.0,47.37855118,24.321948737,36.05898465,30.96604442,54.386719119999995,40.86397738,69.16277545,75.77890103,84.55408731,149980.536284,80627,0.0,0.0,0.0,0.003798815423309115,0.0017812261142699684,0.0027832412510844203,0.0023133470285601285,0.004046758182913851,0.0031805127118248624,0.005208706194793885,0.00568396013556831,0.006684461045302386,Cricetulus griseus,ddx21,0.0,0.0,,0,0.0,35.919828189,11.528931105879545,32.1,3,0.0028,42.072246973333336,11.75699525424908,27.94,3,0.0032,76.49858793,7.720853716945289,10.09,3,0.0059,38.622665773083334,1020,5.2063,True,5.4287,True,6.2761,True,3,Medium
G3GXQ9,Otoferlin OS=Cricetulus griseus OX=10029 GN=I79_002551 PE=4 SV=1,UNKNOWN,1,4.499278516,12.00054818,0.0,394.14284499999997,318.0343384,347.62994879999997,442.11330339999995,485.60741459999997,500.7455109,170.05439569,399.1277925,287.06081589999997,149980.536284,240818,9.797669863803361e-05,0.0002586123132828591,0.0,0.010580632230492831,0.007798054280930674,0.008983510894249033,0.01105809185336931,0.012097378180234823,0.013048636126323348,0.0042878231631503965,0.010023196537426449,0.007597964516505584,Cricetulus griseus,unknown,5.4999422319999995,6.062531241941316,110.23,2,0.0001,353.2690440666667,38.36633603552033,10.86,3,0.0091,476.15540963333325,30.43746437366595,6.39,3,0.0121,285.4143346966667,114.54557371100215,40.13,3,0.0073,280.08468265716664,794,5.7683,True,6.1979,True,5.4615,True,3,Medium
G3IBX2,Paired box protein Pax-2 OS=Cricetulus griseus OX=10029 GN=I79_021155 PE=4 SV=1,UNKNOWN,1,5197.957593,4434.156926,4645.1692614,393.2244075,641.8585675300001,201.96392985,37.08346487,63.56192073,101.1849599,0.0,309.8212419,177.3155287,149980.536284,53408,0.5103819255618379,0.430865581694857,0.45136958147524536,0.0475971631500448,0.07096336696781208,0.023533436883068443,0.004182245720803732,0.007139792509231948,0.011889036219854732,0.0,0.03508230313171708,0.021161806925521116,Cricetulus griseus,unknown,4759.094593466666,394.4389695406458,8.29,3,0.4642,412.34896829333337,220.57002217903064,53.49,3,0.0474,67.27678183333333,32.211807788962616,47.88,3,0.0077,162.37892353333334,155.44975752166116,95.73,2,0.0187,1350.2748167816665,467,-3.5256,True,-6.1235,True,-4.8647,True,3,Medium
G3H8X7,Pericentrin OS=Cricetulus griseus OX=10029 GN=I79_006826 PE=4 SV=1,UNKNOWN,1,411.3560643,390.293872418,476.0324027,26.72948056,15.20060224,27.29344299,11.5901373,75.58175611,0.0,30.99999194,34.25066555,23.52258613,149980.536284,347280,0.006211650332674224,0.00583242307530542,0.007113671431477273,0.0004975739824594425,0.0002584533748658837,0.0004890985900954257,0.0002010223580175565,0.0013056660118249592,0.0,0.000542025547757247,0.0005964478308932789,0.00043173532643584156,Cricetulus griseus,unknown,425.8941131393333,44.67986170267863,10.49,3,0.0064,23.074508596666664,6.824830722499985,29.58,3,0.0004,29.05729780333333,40.70597912106754,140.09,2,0.0005,29.591081206666672,5.5010629973972565,18.59,3,0.0005,126.90425018649998,901,-4.1483,True,-3.8281,True,-3.8027,True,3,Medium
G3IKX2,Pigment epithelium-derived factor OS=Cricetulus griseus OX=10029 GN=I79_024527 PE=3 SV=1,SERPINF1,1,0.0,0.0,0.253149489,25.400682420000003,0.516167958,8.721960699,5.616831834,0.0,1.374839927,0.927120703,15.00764511,2.588859615,149980.536284,10573,0.0,0.0,0.0001242555746724472,0.015530808677157377,0.0002882663803189717,0.005133738615835417,0.0031998435458674315,0.0,0.0008160014023092507,0.0005324465236519845,0.00858415479308887,0.0015607112465354195,Cricetulus griseus,serpinf1,0.084383163,0.14615592561936622,173.21,1,0.0,11.546270359,12.680390719297604,109.82,3,0.007,2.3305572536666666,2.927839932309673,125.63,2,0.0013,6.174541809333333,7.694681896810291,124.62,3,0.0036,5.03393814625,1159,3.5323,True,1.6189,True,2.726,True,3,Medium
G3IKF3,Pleckstrin-likey domain-containing family G member 5 OS=Cricetulus griseus OX=10029 GN=I79_024363 PE=4 SV=1,UNKNOWN,1,7.81069561,0.0,0.0,25.85458327,10.01741761,41.104582635,40.71512955,36.79560813,0.0,50.73626897,32.21083285,16.68515743,149980.536284,64986,0.0006302876188819176,0.0,0.0,0.0025719626244657566,0.0009102006860645368,0.003936300960913824,0.0037737364777990093,0.0033968085681428677,0.0,0.0047406366498432785,0.002997542637593708,0.0016365255643805451,Cricetulus griseus,unknown,2.6035652033333334,4.5095072129917275,173.21,1,0.0002,25.65886117166667,15.54450667206032,60.58,3,0.0025,25.836912560000002,22.461081897701945,86.93,2,0.0024,33.21075308333334,17.047563744774568,51.33,3,0.0031,21.827523004583334,1072,2.8871,True,2.8967,True,3.247,True,3,Medium
G3IF50,Polymerase delta-interacting protein 3 OS=Cricetulus griseus OX=10029 GN=I79_022365 PE=4 SV=1,UNKNOWN,1,701.3213274999999,857.0811931000001,1008.1379346,114.51211304,5.754238701,24.93748897,234.6704393,0.0,64.2688801,173.83528254,123.02584961,471.5327314,149980.536284,11869,0.30986447272543677,0.3747528074795426,0.44080132006104744,0.062371216690077995,0.0028626940102753204,0.013075444170426656,0.1190912384434219,0.0,0.03398001792853045,0.08893275511523696,0.06268526474939641,0.253226997815181,Cricetulus griseus,unknown,855.5134850666667,153.4143111950358,17.93,3,0.3751,48.401280237,58.051536871562995,119.94,3,0.0261,99.6464398,121.26925648349231,121.7,2,0.051,256.13128785,188.26506853698302,73.5,3,0.1349,314.9231232384167,770,-4.1159,True,-3.0892,True,-1.736,True,3,Medium
